name,price,img,rating,reviews,link,category,subcategory
LG V60 ThinQ 5G Case Soft Black Silicone TPU Phone Protective Back Cover,449.00,https://static-01.daraz.pk/p/33b784a49ef3ce44bf7d34cb6a6d46e8.jpg,4.6,No reviews available,//www.daraz.pk/products/lg-v60-thinq-5g-case-soft-black-silicone-tpu-phone-protective-back-cover-i407636274-s1956278792.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Samsung Galaxy A13 - Premium Liquid Silicone Silky Soft Gel Rubber Shockproof,650.00,https://pk-live-21.slatic.net/kf/Sec3392440c5649eaacdab9053c0cf73cK.jpg,5,No reviews available,//www.daraz.pk/products/for-samsung-galaxy-a13-premium-liquid-silicone-silky-soft-gel-rubber-shockproof-i393366598-s1917361762.html?search=1,Electronics accessories,mobiles-tablets-accessories
YIWESAN For OPPO A1K Case Fashion Tide RoRonoa Zoro New Design Phone Cases Thin Frosted Transparent Hard Pattern Silicone Casing Full Cover Camera Protection Shockproof Softcase,638.00,https://static-01.daraz.pk/p/337612fede4542c306f63a62e145b578.jpg,3.3,No reviews available,//www.daraz.pk/products/yiwesan-for-oppo-a1k-case-fashion-tide-roronoa-zoro-new-design-phone-cases-thin-frosted-transparent-hard-pattern-silicone-casing-full-cover-camera-protection-shockproof-softcase-i299607030-s1620373420.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel  5 Soft silicone case,749.00,https://pk-live-21.slatic.net/kf/S7ffbd2bece3842d2ae5aa98d93b425bfI.jpg,5,No reviews available,//www.daraz.pk/products/5-i437768024-s2113719817.html?search=1,Electronics accessories,mobiles-tablets-accessories
Type C Adapter 2 In 1 USB C Adapter 3.5mm type c to charging and audio Jack Charge Cable For all type C smart phones,700.00,https://static-01.daraz.pk/p/9f8c5d90c304b20c6d194261bc1d536e.jpg,4,No reviews available,//www.daraz.pk/products/type-c-adapter-2-in-1-usb-c-adapter-35mm-type-c-to-charging-and-audio-jack-charge-cable-for-all-type-c-smart-phones-i253642346-s1470243615.html?search=1,Electronics accessories,mobiles-tablets-accessories
"""Exclusive Polo Series: Santa Barbara Premium Leather Case for iPhone 11/11 Pro/11 Pro Max, 12/12 Pro/12 Pro Max, 13/13 Pro/13 Pro Max, 14/14 Pro/14 Pro Max, 15/15 Pro/15 Pro Max - High Quality 3D Embroidery Design""",2299.00,https://static-01.daraz.pk/p/5d7af1c95d5f914685265ffc95cf38ff.jpg,4.9,No reviews available,//www.daraz.pk/products/1111-11-1212-12-1313-13-1414-14-1515-15-3d-i501623455-s2407962514.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone Charging Data Cable 3 Meter Double Nylon Amazon/ 2 meter Pisen Basics,360.00,https://static-01.daraz.pk/p/c9862bcd19a6f52233b53d40ce2268ec.jpg,4.9,No reviews available,//www.daraz.pk/products/2-i433293095-s2396084242.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone Charging Data Cable 3 Meter Double Nylon Amazon/ 2 meter Pisen Basics,360.00,https://static-01.daraz.pk/p/c9862bcd19a6f52233b53d40ce2268ec.jpg,4.9,No reviews available,//www.daraz.pk/products/2-i433293095-s2396084242.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Varieties Of Iphone Fancy Cases For All iPhone Models - iPhone 6, 7, 8 - Plus, iPhone X, XS, XS Max, iPhone 11, 11 Pro, 11 Pro Max, iPhone 12, 12 Pro, 12 Pro Max, iPhone 13, 13 Pro, 13 Pro Max, iPhone 14, 14 Pro, 14 Pro Max (Not Antishock / Shockproof)",598.00,https://static-01.daraz.pk/p/cb3c1fbd4ba44bd33354ff509de41288.jpg,4.8,No reviews available,//www.daraz.pk/products/varieties-of-iphone-fancy-cases-for-all-iphone-models-iphone-6-7-8-plus-iphone-x-xs-xs-max-iphone-11-11-pro-11-pro-max-iphone-12-12-pro-12-pro-max-iphone-13-13-pro-13-pro-max-iphone-14-14-pro-14-pro-max-not-antishock-shockproof-i267792084-s1483427588.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Huawei P10 Case, Transparent Silicone Cover for Huawei P10 Bumper Covers Clear Case",220.00,https://static-01.daraz.pk/p/fc758f8ab0277804468749cf770c5894.jpg,4.5,No reviews available,//www.daraz.pk/products/huawei-p10-case-transparent-silicone-cover-for-huawei-p10-bumper-covers-clear-case-i387003822-s2138660277.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel  5 Soft silicone case,749.00,https://pk-live-21.slatic.net/kf/S7ffbd2bece3842d2ae5aa98d93b425bfI.jpg,5,No reviews available,//www.daraz.pk/products/5-i437768024-s2113719817.html?search=1,Electronics accessories,mobiles-tablets-accessories
Type C Adapter 2 In 1 USB C Adapter 3.5mm type c to charging and audio Jack Charge Cable For all type C smart phones,700.00,https://static-01.daraz.pk/p/9f8c5d90c304b20c6d194261bc1d536e.jpg,4,No reviews available,//www.daraz.pk/products/type-c-adapter-2-in-1-usb-c-adapter-35mm-type-c-to-charging-and-audio-jack-charge-cable-for-all-type-c-smart-phones-i253642346-s1470243615.html?search=1,Electronics accessories,mobiles-tablets-accessories
"""Exclusive Polo Series: Santa Barbara Premium Leather Case for iPhone 11/11 Pro/11 Pro Max, 12/12 Pro/12 Pro Max, 13/13 Pro/13 Pro Max, 14/14 Pro/14 Pro Max, 15/15 Pro/15 Pro Max - High Quality 3D Embroidery Design""",2299.00,https://static-01.daraz.pk/p/5d7af1c95d5f914685265ffc95cf38ff.jpg,4.9,No reviews available,//www.daraz.pk/products/1111-11-1212-12-1313-13-1414-14-1515-15-3d-i501623455-s2407962514.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
Samsung A53 Back Cover For Girls and Boys Soft Silky Silicon Back cover For Samsung A53,699.00,https://static-01.daraz.pk/p/9f50e72c600cdede0eb841e15d3e8fea.jpg,4.6,No reviews available,//www.daraz.pk/products/samsung-a53-back-cover-for-girls-and-boys-soft-silky-silicon-back-cover-for-samsung-a53-i426133505-s2023172207.html?search=1,Electronics accessories,mobiles-tablets-accessories
Jizetin (Free Lanyard) for OPPO F19 Pro / A94 / Reno5 F Back Cover Girl In Hat Luxury 6D Plating Case Side Pattern Soft Silicone Square Phone Cases,605.00,https://static-01.daraz.pk/p/1f9b70e93017534a45f5a208ad33a8c3.jpg,4.9,No reviews available,//www.daraz.pk/products/jizetin-free-lanyard-for-oppo-f19-pro-a94-reno5-f-back-cover-girl-in-hat-luxury-6d-plating-case-side-pattern-soft-silicone-square-phone-cases-i270771065-s1484228314.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel  5 Soft silicone case,749.00,https://pk-live-21.slatic.net/kf/S7ffbd2bece3842d2ae5aa98d93b425bfI.jpg,5,No reviews available,//www.daraz.pk/products/5-i437768024-s2113719817.html?search=1,Electronics accessories,mobiles-tablets-accessories
Type C Adapter 2 In 1 USB C Adapter 3.5mm type c to charging and audio Jack Charge Cable For all type C smart phones,700.00,https://static-01.daraz.pk/p/9f8c5d90c304b20c6d194261bc1d536e.jpg,4,No reviews available,//www.daraz.pk/products/type-c-adapter-2-in-1-usb-c-adapter-35mm-type-c-to-charging-and-audio-jack-charge-cable-for-all-type-c-smart-phones-i253642346-s1470243615.html?search=1,Electronics accessories,mobiles-tablets-accessories
"""Exclusive Polo Series: Santa Barbara Premium Leather Case for iPhone 11/11 Pro/11 Pro Max, 12/12 Pro/12 Pro Max, 13/13 Pro/13 Pro Max, 14/14 Pro/14 Pro Max, 15/15 Pro/15 Pro Max - High Quality 3D Embroidery Design""",2299.00,https://static-01.daraz.pk/p/5d7af1c95d5f914685265ffc95cf38ff.jpg,4.9,No reviews available,//www.daraz.pk/products/1111-11-1212-12-1313-13-1414-14-1515-15-3d-i501623455-s2407962514.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel  5 Soft silicone case,749.00,https://pk-live-21.slatic.net/kf/S7ffbd2bece3842d2ae5aa98d93b425bfI.jpg,5,No reviews available,//www.daraz.pk/products/5-i437768024-s2113719817.html?search=1,Electronics accessories,mobiles-tablets-accessories
Type C Adapter 2 In 1 USB C Adapter 3.5mm type c to charging and audio Jack Charge Cable For all type C smart phones,700.00,https://static-01.daraz.pk/p/9f8c5d90c304b20c6d194261bc1d536e.jpg,4,No reviews available,//www.daraz.pk/products/type-c-adapter-2-in-1-usb-c-adapter-35mm-type-c-to-charging-and-audio-jack-charge-cable-for-all-type-c-smart-phones-i253642346-s1470243615.html?search=1,Electronics accessories,mobiles-tablets-accessories
"""Exclusive Polo Series: Santa Barbara Premium Leather Case for iPhone 11/11 Pro/11 Pro Max, 12/12 Pro/12 Pro Max, 13/13 Pro/13 Pro Max, 14/14 Pro/14 Pro Max, 15/15 Pro/15 Pro Max - High Quality 3D Embroidery Design""",2299.00,https://static-01.daraz.pk/p/5d7af1c95d5f914685265ffc95cf38ff.jpg,4.9,No reviews available,//www.daraz.pk/products/1111-11-1212-12-1313-13-1414-14-1515-15-3d-i501623455-s2407962514.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone Charging Data Cable 3 Meter Double Nylon Amazon/ 2 meter Pisen Basics,360.00,https://static-01.daraz.pk/p/c9862bcd19a6f52233b53d40ce2268ec.jpg,4.9,No reviews available,//www.daraz.pk/products/2-i433293095-s2396084242.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Varieties Of Iphone Fancy Cases For All iPhone Models - iPhone 6, 7, 8 - Plus, iPhone X, XS, XS Max, iPhone 11, 11 Pro, 11 Pro Max, iPhone 12, 12 Pro, 12 Pro Max, iPhone 13, 13 Pro, 13 Pro Max, iPhone 14, 14 Pro, 14 Pro Max (Not Antishock / Shockproof)",598.00,https://static-01.daraz.pk/p/cb3c1fbd4ba44bd33354ff509de41288.jpg,4.8,No reviews available,//www.daraz.pk/products/varieties-of-iphone-fancy-cases-for-all-iphone-models-iphone-6-7-8-plus-iphone-x-xs-xs-max-iphone-11-11-pro-11-pro-max-iphone-12-12-pro-12-pro-max-iphone-13-13-pro-13-pro-max-iphone-14-14-pro-14-pro-max-not-antishock-shockproof-i267792084-s1483427588.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Huawei P10 Case, Transparent Silicone Cover for Huawei P10 Bumper Covers Clear Case",220.00,https://static-01.daraz.pk/p/fc758f8ab0277804468749cf770c5894.jpg,4.5,No reviews available,//www.daraz.pk/products/huawei-p10-case-transparent-silicone-cover-for-huawei-p10-bumper-covers-clear-case-i387003822-s2138660277.html?search=1,Electronics accessories,mobiles-tablets-accessories
Jizetin (Free Lanyard) for OPPO F19 Pro / A94 / Reno5 F Back Cover Girl In Hat Luxury 6D Plating Case Side Pattern Soft Silicone Square Phone Cases,605.00,https://static-01.daraz.pk/p/1f9b70e93017534a45f5a208ad33a8c3.jpg,4.9,No reviews available,//www.daraz.pk/products/jizetin-free-lanyard-for-oppo-f19-pro-a94-reno5-f-back-cover-girl-in-hat-luxury-6d-plating-case-side-pattern-soft-silicone-square-phone-cases-i270771065-s1484228314.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel  5 Soft silicone case,749.00,https://pk-live-21.slatic.net/kf/S7ffbd2bece3842d2ae5aa98d93b425bfI.jpg,5,No reviews available,//www.daraz.pk/products/5-i437768024-s2113719817.html?search=1,Electronics accessories,mobiles-tablets-accessories
Type C Adapter 2 In 1 USB C Adapter 3.5mm type c to charging and audio Jack Charge Cable For all type C smart phones,700.00,https://static-01.daraz.pk/p/9f8c5d90c304b20c6d194261bc1d536e.jpg,4,No reviews available,//www.daraz.pk/products/type-c-adapter-2-in-1-usb-c-adapter-35mm-type-c-to-charging-and-audio-jack-charge-cable-for-all-type-c-smart-phones-i253642346-s1470243615.html?search=1,Electronics accessories,mobiles-tablets-accessories
"""Exclusive Polo Series: Santa Barbara Premium Leather Case for iPhone 11/11 Pro/11 Pro Max, 12/12 Pro/12 Pro Max, 13/13 Pro/13 Pro Max, 14/14 Pro/14 Pro Max, 15/15 Pro/15 Pro Max - High Quality 3D Embroidery Design""",2299.00,https://static-01.daraz.pk/p/5d7af1c95d5f914685265ffc95cf38ff.jpg,4.9,No reviews available,//www.daraz.pk/products/1111-11-1212-12-1313-13-1414-14-1515-15-3d-i501623455-s2407962514.html?search=1,Electronics accessories,mobiles-tablets-accessories
Infinix Hot 10S Armor Back Cover,449.00,https://static-01.daraz.pk/p/9e3c07ccc6be236a964fff78cf58bc68.jpg,4.7,No reviews available,//www.daraz.pk/products/infinix-hot-10s-armor-back-cover-i277889359-s1498922565.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
Moto E32 Case Soft TPU Slim Smooth Flexible Protective Phone Cover Motorola E32 - Black Matte,399.00,https://static-01.daraz.pk/p/dfbbf82b42019f5a0a71055d0f9f65dc.jpg,4.4,No reviews available,//www.daraz.pk/products/moto-e32-case-soft-tpu-slim-smooth-flexible-protective-phone-cover-motorola-e32-black-matte-i424394016-s2010663846.html?search=1,Electronics accessories,mobiles-tablets-accessories
Samsung S20 Back Cover With Camera Protection,249.00,https://static-01.daraz.pk/p/9d8fc14442b0b0c80f41125ffc1f49a7.jpg,4.4,No reviews available,//www.daraz.pk/products/s20-i364767552-s1816479788.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Infinix Note 8i Back Cover with Lanyard + Wristband Fashion Shiny Maple Leaf Plating Bumper Stand Holder Case Camera Protection Soft Silicone Mobile Phone Cases,832.00,https://static-01.daraz.pk/p/bc7752d9ed32a7cabb63f54ac8a3cb64.jpg,5,No reviews available,//www.daraz.pk/products/for-infinix-note-8i-back-cover-with-lanyard-wristband-fashion-shiny-maple-leaf-plating-bumper-stand-holder-case-camera-protection-soft-silicone-mobile-phone-cases-i286356980-s1544244855.html?search=1,Electronics accessories,mobiles-tablets-accessories
Luxury Plating Acrylic PC Silcione Phone Case For IPhone 11 12 13 14 15 Pro Max 6 6s 7 8 Plus Se 2020 XS Max XS XR Covers Shockproof Phone Casing Shell,349.00,https://static-01.daraz.pk/p/05f62ea80ed2f67b88661a9b5c0fc3d9.jpg,4.3,No reviews available,//www.daraz.pk/products/luxury-plating-acrylic-pc-silcione-phone-case-for-iphone-11-12-13-14-15-pro-max-6-6s-7-8-plus-se-2020-xs-max-xs-xr-covers-shockproof-phone-casing-shell-i451328574-s2146327403.html?search=1,Electronics accessories,mobiles-tablets-accessories
Redmi 12C Carbon Fiber Brush Texture Anti shock Drop Resistance Armored Silicon Tpu Case Back Cover Antishock,449.00,https://static-01.daraz.pk/p/07a9e5de48406786a8f629a081281f92.jpg,4.8,No reviews available,//www.daraz.pk/products/redmi-12c-carbon-fiber-brush-texture-anti-shock-drop-resistance-armored-silicon-tpu-case-back-cover-antishock-i426880715-s2026136267.html?search=1,Electronics accessories,mobiles-tablets-accessories
Samsung A53 Back Cover For Girls and Boys Soft Silky Silicon Back cover For Samsung A53,699.00,https://static-01.daraz.pk/p/9f50e72c600cdede0eb841e15d3e8fea.jpg,4.6,No reviews available,//www.daraz.pk/products/samsung-a53-back-cover-for-girls-and-boys-soft-silky-silicon-back-cover-for-samsung-a53-i426133505-s2023172207.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Varieties Of Iphone Fancy Cases For All iPhone Models - iPhone 6, 7, 8 - Plus, iPhone X, XS, XS Max, iPhone 11, 11 Pro, 11 Pro Max, iPhone 12, 12 Pro, 12 Pro Max, iPhone 13, 13 Pro, 13 Pro Max, iPhone 14, 14 Pro, 14 Pro Max (Not Antishock / Shockproof)",598.00,https://static-01.daraz.pk/p/cb3c1fbd4ba44bd33354ff509de41288.jpg,4.8,No reviews available,//www.daraz.pk/products/varieties-of-iphone-fancy-cases-for-all-iphone-models-iphone-6-7-8-plus-iphone-x-xs-xs-max-iphone-11-11-pro-11-pro-max-iphone-12-12-pro-12-pro-max-iphone-13-13-pro-13-pro-max-iphone-14-14-pro-14-pro-max-not-antishock-shockproof-i267792084-s1483427588.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Huawei P10 Case, Transparent Silicone Cover for Huawei P10 Bumper Covers Clear Case",220.00,https://static-01.daraz.pk/p/fc758f8ab0277804468749cf770c5894.jpg,4.5,No reviews available,//www.daraz.pk/products/huawei-p10-case-transparent-silicone-cover-for-huawei-p10-bumper-covers-clear-case-i387003822-s2138660277.html?search=1,Electronics accessories,mobiles-tablets-accessories
ZCSIBORUI for Xiaomi Redmi 10C Branch Flower Butterfly Luxury Plating Side Soft Silicone Phone Case,600.00,https://static-01.daraz.pk/p/0f5c613cf5d7a4db1b0556e01842739a.jpg,5,No reviews available,//www.daraz.pk/products/zcsiborui-for-xiaomi-redmi-10c-branch-flower-butterfly-luxury-plating-side-soft-silicone-phone-case-i343623037-s1766049381.html?search=1,Electronics accessories,mobiles-tablets-accessories
For OPPO A54 4G Case 360 Degree Full Body Hard Cover Case Hybrid Shockproof Case For OPPO A54 4G Case,1024.00,https://static-01.daraz.pk/p/fc90609ceaaf5725ae3dfb3917eb6db2.jpg,4.6,No reviews available,//www.daraz.pk/products/a54-4g-360-a54-4g-i330107078-s1711326660.html?search=1,Electronics accessories,mobiles-tablets-accessories
G5 Case Cover 3d Hard- LG  Floral Print - 1cover2263,799.00,https://static-01.daraz.pk/p/4dfa4e902bafc1656c19a13aeed18e53.jpg,4.8,No reviews available,//www.daraz.pk/products/g5-3d-lg-1-2263-i1181859-s8522137.html?search=1,Electronics accessories,mobiles-tablets-accessories
ZCSIBORUI for Xiaomi Redmi 10C Branch Flower Butterfly Luxury Plating Side Soft Silicone Phone Case,600.00,https://static-01.daraz.pk/p/0f5c613cf5d7a4db1b0556e01842739a.jpg,5,No reviews available,//www.daraz.pk/products/zcsiborui-for-xiaomi-redmi-10c-branch-flower-butterfly-luxury-plating-side-soft-silicone-phone-case-i343623037-s1766049381.html?search=1,Electronics accessories,mobiles-tablets-accessories
For OPPO A54 4G Case 360 Degree Full Body Hard Cover Case Hybrid Shockproof Case For OPPO A54 4G Case,1024.00,https://static-01.daraz.pk/p/fc90609ceaaf5725ae3dfb3917eb6db2.jpg,4.6,No reviews available,//www.daraz.pk/products/a54-4g-360-a54-4g-i330107078-s1711326660.html?search=1,Electronics accessories,mobiles-tablets-accessories
G5 Case Cover 3d Hard- LG  Floral Print - 1cover2263,799.00,https://static-01.daraz.pk/p/4dfa4e902bafc1656c19a13aeed18e53.jpg,4.8,No reviews available,//www.daraz.pk/products/g5-3d-lg-1-2263-i1181859-s8522137.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone 14 Pro Case with Camera Lens Protector Full Protection Case Elegant Anti-Scratch Case Cover,550.00,https://static-01.daraz.pk/p/227c12ad5adb6c85fa5675830606cb74.jpg,4.5,No reviews available,//www.daraz.pk/products/14-i393609983-s1917653620.html?search=1,Electronics accessories,mobiles-tablets-accessories
lthmy for Samsung Galaxy Z Flip 4 5G Vintage Leather Flip Cover Stand Magnetic Closure Shockproof Protective Case,1639.00,https://static-01.daraz.pk/p/2d3cd28dd42730989d5b85841b1ca0e7.jpg,5,No reviews available,//www.daraz.pk/products/lthmy-for-samsung-galaxy-z-flip-4-5g-vintage-leather-flip-cover-stand-magnetic-closure-shockproof-protective-case-i366258805-s1819502412.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone Charging Data Cable 3 Meter Double Nylon Amazon/ 2 meter Pisen Basics,360.00,https://static-01.daraz.pk/p/c9862bcd19a6f52233b53d40ce2268ec.jpg,4.9,No reviews available,//www.daraz.pk/products/2-i433293095-s2396084242.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Varieties Of Iphone Fancy Cases For All iPhone Models - iPhone 6, 7, 8 - Plus, iPhone X, XS, XS Max, iPhone 11, 11 Pro, 11 Pro Max, iPhone 12, 12 Pro, 12 Pro Max, iPhone 13, 13 Pro, 13 Pro Max, iPhone 14, 14 Pro, 14 Pro Max (Not Antishock / Shockproof)",598.00,https://static-01.daraz.pk/p/cb3c1fbd4ba44bd33354ff509de41288.jpg,4.8,No reviews available,//www.daraz.pk/products/varieties-of-iphone-fancy-cases-for-all-iphone-models-iphone-6-7-8-plus-iphone-x-xs-xs-max-iphone-11-11-pro-11-pro-max-iphone-12-12-pro-12-pro-max-iphone-13-13-pro-13-pro-max-iphone-14-14-pro-14-pro-max-not-antishock-shockproof-i267792084-s1483427588.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Huawei P10 Case, Transparent Silicone Cover for Huawei P10 Bumper Covers Clear Case",220.00,https://static-01.daraz.pk/p/fc758f8ab0277804468749cf770c5894.jpg,4.5,No reviews available,//www.daraz.pk/products/huawei-p10-case-transparent-silicone-cover-for-huawei-p10-bumper-covers-clear-case-i387003822-s2138660277.html?search=1,Electronics accessories,mobiles-tablets-accessories
ZCSIBORUI for Xiaomi Redmi 10C Branch Flower Butterfly Luxury Plating Side Soft Silicone Phone Case,600.00,https://static-01.daraz.pk/p/0f5c613cf5d7a4db1b0556e01842739a.jpg,5,No reviews available,//www.daraz.pk/products/zcsiborui-for-xiaomi-redmi-10c-branch-flower-butterfly-luxury-plating-side-soft-silicone-phone-case-i343623037-s1766049381.html?search=1,Electronics accessories,mobiles-tablets-accessories
For OPPO A54 4G Case 360 Degree Full Body Hard Cover Case Hybrid Shockproof Case For OPPO A54 4G Case,1024.00,https://static-01.daraz.pk/p/fc90609ceaaf5725ae3dfb3917eb6db2.jpg,4.6,No reviews available,//www.daraz.pk/products/a54-4g-360-a54-4g-i330107078-s1711326660.html?search=1,Electronics accessories,mobiles-tablets-accessories
G5 Case Cover 3d Hard- LG  Floral Print - 1cover2263,799.00,https://static-01.daraz.pk/p/4dfa4e902bafc1656c19a13aeed18e53.jpg,4.8,No reviews available,//www.daraz.pk/products/g5-3d-lg-1-2263-i1181859-s8522137.html?search=1,Electronics accessories,mobiles-tablets-accessories
For Google pixel 3 Official silicone case,799.00,https://pk-live-21.slatic.net/kf/S2cd856ad873543229eb4e9606f8c7f5dQ.jpg,5,No reviews available,//www.daraz.pk/products/3-i437670998-s2110261725.html?search=1,Electronics accessories,mobiles-tablets-accessories
"Caseit Pale Turquoise Apple Iphone Case, Soft Silicone Back Pale Turquoise Cover, for all Iphone Models",499.00,https://static-01.daraz.pk/p/5f2755ca4196eb30da8100b24130ae6e.png,4.8,No reviews available,//www.daraz.pk/products/-i412105725-s1970967181.html?search=1,Electronics accessories,mobiles-tablets-accessories
iPhone Charging Data Cable 3 Meter Double Nylon Amazon/ 2 meter Pisen Basics,360.00,https://static-01.daraz.pk/p/c9862bcd19a6f52233b53d40ce2268ec.jpg,4.9,No reviews available,//www.daraz.pk/products/2-i433293095-s2396084242.html?search=1,Electronics accessories,mobiles-tablets-accessories
