name,price,img,rating,reviews,link,category,subcategory
Protoboard for Arduino Nano prototype pcb board type c bootloader board,230.00,https://static-01.daraz.pk/p/9e78c46352acec6ea4da51fbe8b090de.jpg,N/A,,//www.daraz.pk/products/pcb-c-i420584481-s1986331212.html?search=1,Electronic Accessories,Computer & Laptops
PIR Motion Sensor Highly Sensitive Light Switch Time Delay LED Adjustable PIR Detector Infrared Motion Sensor Switch 85-265V,630.00,https://static-01.daraz.pk/p/e15e3206c31d1a768b2c6e0bbf26d7b9.jpg,N/A,,//www.daraz.pk/products/pir-motion-sensor-highly-sensitive-light-switch-time-delay-led-adjustable-pir-detector-infrared-motion-sensor-switch-85-265v-i464533057-s2194983898.html?search=1,Electronic Accessories,Computer & Laptops
BreadBoard GL 12,350.00,https://static-01.daraz.pk/p/6dced811449e952686fea73cf8a3ecc6.jpg,N/A,,//www.daraz.pk/products/gl-12-i435098887-s2088577807.html?search=1,Electronic Accessories,Computer & Laptops
Corsair iCUE 5000X RGB Tempered Glass Mid-Tower ATX PC Smart Case — Black,63000.00,https://static-01.daraz.pk/p/bb606360fbbdda54a56ad3e66aae4e58.jpg,N/A,,//www.daraz.pk/products/corsair-icue-5000x-rgb-tempered-glass-mid-tower-atx-pc-smart-case-i227767992-s1781215498.html?search=1,Electronic Accessories,Computer & Laptops
BRADOO 2X for Orange Pi Zero/ R1/Zero Plus/Plus 2 Development Board Special Adapter Board 13Pin Function Expansion Board Module,1898.00,https://static-01.daraz.pk/p/84d95422159586611e6bc87be73a4473.png,N/A,,//www.daraz.pk/products/bradoo-2x-for-orange-pi-zero-r1zero-plusplus-2-development-board-special-adapter-board-13pin-function-expansion-board-module-i436034177-s2094280546.html?search=1,Electronic Accessories,Computer & Laptops
External USB 2.0 Virtual 7.1 Channel Audio Splitter Sound Card Adapter for PC/Laptop Black,349.00,https://static-01.daraz.pk/p/1abc7c206b850a2862374f79430ec210.jpg,N/A,,//www.daraz.pk/products/external-usb-20-virtual-71-channel-audio-splitter-sound-card-adapter-for-pclaptop-black-i389796983-s1917334963.html?search=1,Electronic Accessories,Computer & Laptops
4GB Ram DDR3 - 1600mhz For Computer Desktop/Tower Mix Brands 100% Orignal Branded,925.00,https://static-01.daraz.pk/p/72a4421a1c9f54ad14d40c53b0e24205.jpg,4.3,,//www.daraz.pk/products/4gb-ddr3-1600mhz-100-i433180249-s2075088531.html?search=1,Electronic Accessories,Computer & Laptops
M.2Pro 2280 NVMe Heatsink M.2Pro SSD Heatsink Thermal Pad Aluminum Heat Dissipation Band Thermal Pad Durable Easy Install for M2 2280 Ssd A,3371.00,https://static-01.daraz.pk/p/66f0955aecb15a401ada3f8c40e7072a.png,N/A,,//www.daraz.pk/products/fupangm2pro-2280-nvme-m2pro-ssd-m2-2280-ssd-a-i491816178-s2334170029.html?search=1,Electronic Accessories,Computer & Laptops
Arctic Air Freedom Portable Personal Air Cooler 3 Speed Hand Free Neck Fan,1450.00,https://static-01.daraz.pk/p/62d2592263babaf85ee34b55464ae2c3.jpg,5,,//www.daraz.pk/products/3-i421073631-s1988351473.html?search=1,Electronic Accessories,Computer & Laptops
4GB Branded PC Ram for Best Speed DDR3 PC3 12800/1333 HMZ Premium Quality PC Ram for All types of PCs Desktop & Tower Random Access Memory Lot item,1165.00,https://static-01.daraz.pk/p/ea6283cf8eca9d1da2da4322a6b16b31.jpg,4.4,,//www.daraz.pk/products/4gb-ddr3-pc3-128001333-hmz-i432263822-s2063757833.html?search=1,Electronic Accessories,Computer & Laptops
MEMO L01 Mobile Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUGB Mobile Cooler Mobile Cooling Fan Case,1699.00,https://pk-live-21.slatic.net/kf/Sabd8a63e6ce248fba0662a87cc91896dD.jpg,3,,//www.daraz.pk/products/l01-pugb-i496482493-s2375324316.html?search=1,Electronic Accessories,Computer & Laptops
Power Sky Digital Power Station 2 NF7 Best-in-class 500W power supply,5500.00,https://static-01.daraz.pk/p/9e1e638fef02147ab03cd3f76996bedd.jpg,N/A,,//www.daraz.pk/products/2-nf7-500-i489041786-s2300509378.html?search=1,Electronic Accessories,Computer & Laptops
Spectra Block Max spf 100 Tinted sunblock Cream,1280.00,https://pk-live-21.slatic.net/kf/S33c2609358de49498b05e1ce0b3c09bbm.jpg,N/A,,//www.daraz.pk/products/spf-100-i475721597-s2236309140.html?search=1,Electronic Accessories,Computer & Laptops
2GB DDR3 RAM Branded For Desktop and Tower PC High Speed fully Attested Random Access Memory,599.00,https://static-01.daraz.pk/p/8591cc25e6f5981b9b815566251b252b.jpg,3.2,,//www.daraz.pk/products/2gb-ddr3-i432392764-s2064340345.html?search=1,Electronic Accessories,Computer & Laptops
"DL-A7 Phone Cooling Fan - Mobile Phone Radiator For PUBG, Gaming Suitable With All Mobile Phones",2650.00,https://static-01.daraz.pk/p/66656c37a614886f5d748832d9b37485.jpg,N/A,,//www.daraz.pk/products/dl-a7-phone-cooling-fan-mobile-phone-radiator-for-pubg-gaming-suitable-with-all-mobile-phones-i501764167-s2398179796.html?search=1,Electronic Accessories,Computer & Laptops
SEPA Axial DC 5V Silent Cooling Fan SEPA Brushless,530.00,https://static-01.daraz.pk/p/1382b941f85a0e021e411f20b3c105c2.jpg,N/A,,//www.daraz.pk/products/dc-5-i438011634-s2118375266.html?search=1,Electronic Accessories,Computer & Laptops
4GB DDR3 RAM 1333/1600Mhz (SYSTEM PULLED),2400.00,https://static-01.daraz.pk/p/690cd625d47aa67e9996864e0276d36a.jpg,N/A,,//www.daraz.pk/products/4gb-ddr3-13331600mhz-i438540701-s2122746261.html?search=1,Electronic Accessories,Computer & Laptops
MEMO DL01 mobile cooling fan - gadgets -  - coling fan mobile - memo cooling fan - gadget - amazing gadget - mobile gadgets -  No Noise Mobile Phone - cool gadgets - Radiator Phone - Cooling Fan For Gaming,1498.00,https://static-01.daraz.pk/p/b619c5d4ef92e78634ec4dbf85b241a4.jpg,N/A,,//www.daraz.pk/products/dl01-i515592700-s2445831167.html?search=1,Electronic Accessories,Computer & Laptops
AA Tigers RGB Fan AA 333,2100.00,https://static-01.daraz.pk/p/01f2ff28f5245e9c5131cc28a0a8b7c3.jpg,N/A,,//www.daraz.pk/products/aa-rgb-aa-333-i517642931-s2451622976.html?search=1,Electronic Accessories,Computer & Laptops
DL_05 Cooling Fan Best For Pubg No heat Issue 100% Original,4600.00,https://pk-live-21.slatic.net/kf/Sf8f553ab927b48e48e49b83503488b12l.jpg,N/A,,//www.daraz.pk/products/dl_05-pubg-100-i501010937-s2395448946.html?search=1,Electronic Accessories,Computer & Laptops
Good PC Ram 4GB DDR3 Fully Attested Random Access Memory Supports All type of PC Desktop & Tower High Speed Ram to Level up your PC,1299.00,https://static-01.daraz.pk/p/2fee89285025075a26c1f427bd5f968e.jpg,N/A,,//www.daraz.pk/products/4gb-ddr3-i432200384-s2063481118.html?search=1,Electronic Accessories,Computer & Laptops
"RAM 4GB DDR3 , For All Desktop Tower PCs,",1970,https://static-01.daraz.pk/p/b3173f6fd98aa1c8de5219f98b21bb07.jpg,N/A,,//www.daraz.pk/products/4gb-ddr3-i510499813-s2434267025.html?search=1,Electronic Accessories,Computer & Laptops
RAM 8GB DDR4 2133/2400/2666 MHZ All Brands,4000.00,https://static-01.daraz.pk/p/2f12b24303b9a28843e7bf3ae4b5a6f9.jpg,N/A,,//www.daraz.pk/products/8gb-ddr4-213324002666-mhz-i465447101-s2199108056.html?search=1,Electronic Accessories,Computer & Laptops
GIGABYTE Motherboard GA-B75M-D3V,25000.00,https://static-01.daraz.pk/p/f5e362cbf99c1bee218f3b46d50eb1b7.jpg,N/A,,//www.daraz.pk/products/gigabyte-motherboard-ga-b75m-d3v-i426137367-s2023194592.html?search=1,Electronic Accessories,Computer & Laptops
U-Veil Sunscreen Lotion Spf 30 100ml Broad Spectrum For All Skin Type,700.00,https://pk-live-21.slatic.net/kf/Sc1c4b45c8b1245fe88a3e82fee11a27f0.jpg,4.7,,//www.daraz.pk/products/spf-30-100-i466428050-s2203312968.html?search=1,Electronic Accessories,Computer & Laptops
8GB DDR4 Laptop Ram PC4 2666MHz Ram For Laptop,4300.00,https://static-01.daraz.pk/p/5dfaa8a066313d5756705a52be01c591.jpg,N/A,,//www.daraz.pk/products/8gb-ddr4-laptop-ram-pc4-2666mhz-ram-for-laptop-i508318521-s2425125462.html?search=1,Electronic Accessories,Computer & Laptops
Power Inverter Mini UPS 180watt_Power Inverter - Mini Ups 180 watt,790.00,https://pk-live-21.slatic.net/kf/Sbaf4e57ac8bf4f57a3a26fde7aa1219dg.jpg,5,,//www.daraz.pk/products/ups-180wt_power-ups-180-i421112219-s1988448093.html?search=1,Electronic Accessories,Computer & Laptops
Thermal Conductive Silicone RTV Cooling Compound For LED Bulbs Sealant,179,https://static-01.daraz.pk/p/12f1e4aa6be7e5dbfda6742d2eb95308.png,5,,//www.daraz.pk/products/rtv-led-i440190430-s2128252240.html?search=1,Electronic Accessories,Computer & Laptops
"DDR3 4GB RAM,  For All Desktop Tower PCs,",1250,https://static-01.daraz.pk/p/13eef428efe3cb7910f49ef47d2124aa.jpg,N/A,,//www.daraz.pk/products/ddr3-4gb-ram-for-all-desktop-tower-pcs-i463354599-s2192689080.html?search=1,Electronic Accessories,Computer & Laptops
4GB DDR3 RAM Branded For Desktop and Tower PC,1899.00,https://static-01.daraz.pk/p/fb67ccace061b2da5b98d8c3dd91f5c6.jpg,N/A,,//www.daraz.pk/products/4gb-ddr3-i426297335-s2023663427.html?search=1,Electronic Accessories,Computer & Laptops
DB15 Right Angle Male Connector (2 pcs),450.00,https://static-01.daraz.pk/p/d776dad9dba67ee5a239b22ae3f6ee01.jpg,N/A,,//www.daraz.pk/products/db15-2-i429653095-s2045806553.html?search=1,Electronic Accessories,Computer & Laptops
Acrylic EnclosureMountable Expansion BoardFan CoolingTemperature Reduction with Fan with Heat Sink for Zero3 Spare Parts Accessories Parts,1407.00,https://static-01.daraz.pk/p/74d7a0e7bb42af537b029c77b1fdc731.png,N/A,,//www.daraz.pk/products/3-i478216462-s2243332621.html?search=1,Electronic Accessories,Computer & Laptops
10pcs Thermal Pads 15x15mm Copper GPU Thermal Pads Copper Shim Heatsink,1749.00,https://static-01.daraz.pk/p/560e4b6cdf97d95bf4cd861d20dc8f4e.jpg,N/A,,//www.daraz.pk/products/10-15x15-gpu-i491906236-s2335969494.html?search=1,Electronic Accessories,Computer & Laptops
TEAMGROUP Elite DDR4 16GB 3200MHz RAM Laptop,13500.00,https://pk-live-21.slatic.net/kf/S3981d9fc775f4ebd9d0d47e1218c988dZ.jpg,N/A,,//www.daraz.pk/products/ddr4-16gb-3200mhz-i432788544-s2068743959.html?search=1,Electronic Accessories,Computer & Laptops
MX-4 Thermal Paste 20 gram for All Processors CPU GPU PC PS4 XBOX High Performance Thermal Conductivity Non-conductive,9900.00,https://static-01.daraz.pk/p/4e9a4add45105cb6f45d70c2ee009b41.jpg,N/A,,//www.daraz.pk/products/cpu-gpu-ps4-xbox-20-i392409238-s1916371379.html?search=1,Electronic Accessories,Computer & Laptops
MEMO DLA8 Mobile Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Mobile Gaming Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/0fdb85e5b4fd9f1823c0ce5bc794e4a8.jpg,2.8,,//www.daraz.pk/products/dla8-pubg-i501140510-s2395731871.html?search=1,Electronic Accessories,Computer & Laptops
8GB DDR3 Laptop Ram PC3L 1600MHz Ram For Laptop,3100.00,https://static-01.daraz.pk/p/e697c55fb72873b856e9d61f7f9c219c.png,N/A,,//www.daraz.pk/products/8gb-ddr3-laptop-ram-pc3l-1600mhz-ram-for-laptop-i508328058-s2425112006.html?search=1,Electronic Accessories,Computer & Laptops
Automatic School Bell,11000.00,https://static-01.daraz.pk/p/cf95d4f5239c1adfea0aadab1deba1fb.jpg,N/A,,//www.daraz.pk/products/-i481391462-s2260480780.html?search=1,Electronic Accessories,Computer & Laptops
HP ProBook 450 G3 Laptop Internal CPU Cooling Fan,1999.00,https://static-01.daraz.pk/p/8cf363f0cddcdf4dfce31c187e9f0724.jpg,4,,//www.daraz.pk/products/hp-450-g3-cpu-i254215921-s1470724107.html?search=1,Electronic Accessories,Computer & Laptops
"GENUINE Intel Core i5 ,i7 12th Gen SOCKET |RGB HEAT SINK FAN |STOCK COOLER",12000.00,https://static-01.daraz.pk/p/7463a53913aa8ee022a6fafc219255be.jpg,N/A,,//www.daraz.pk/products/i5-i7-12th-rgb-i406477453-s1954164427.html?search=1,Electronic Accessories,Computer & Laptops
12V 5.8A 65W TEC1-12706 Thermoelectric Cooler Cooling Peltier Plate Module 40x40mm,902.00,https://static-01.daraz.pk/p/b33e2b299b9f4dca1498797c1c7f71d4.jpg,5,,//www.daraz.pk/products/12-58a-65-tec1-12706-40x40-i129469672-s1289216361.html?search=1,Electronic Accessories,Computer & Laptops
Power Supply For Dell Optiplex 780,5000.00,https://static-01.daraz.pk/p/445afcab1c07fd199c76fa5687f61333.jpg,N/A,,//www.daraz.pk/products/780-i489448136-s2306209614.html?search=1,Electronic Accessories,Computer & Laptops
Cadmus Pc Case,8000.00,https://pk-live-21.slatic.net/kf/Se026e5ac225047f2ba468d3e98a56fa1J.jpg,2,,//www.daraz.pk/products/-i487910627-s2334761352.html?search=1,Electronic Accessories,Computer & Laptops
Arduino Upgraded Learning Kit for Students ,7450.00,https://static-01.daraz.pk/p/b3f52e1d0fbd2f7bfd34fcdf77393158.jpg,N/A,,//www.daraz.pk/products/-i429178154-s2040743812.html?search=1,Electronic Accessories,Computer & Laptops
EITGZWAS 7.1-Channel Aluminum Alloy Usb Sound Card Computer External Sound Card Usb7.1 Sound Card Analog Sound Card,786.00,https://static-01.daraz.pk/p/0457521c3aee3e7945ecf74b9e4b7629.jpg,N/A,,//www.daraz.pk/products/eitgzwas-71-usb-usb71-i170104350-s1339948700.html?search=1,Electronic Accessories,Computer & Laptops
TWEXQNY 6Set Heat Sink Metal Copper Heatsink Passive Cooling Pad Heat Dissipation Radiator for 4 Model B,2862.00,https://static-01.daraz.pk/p/0090105bdb803f497a59bf936557efac.png,N/A,,//www.daraz.pk/products/twexqny-6-4-b-i478329889-s2244300673.html?search=1,Electronic Accessories,Computer & Laptops
DLA8 Mobile Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Mobile Gaming Phone Cooler Phone Cooling Fan Case,2399.00,https://static-01.daraz.pk/p/9525332793f12d9c97e49d5019fffd7a.jpg,N/A,,//www.daraz.pk/products/dla8-mobile-phone-radiator-phone-cooling-fan-case-cold-wind-handle-fan-for-pubg-mobile-gaming-phone-cooler-phone-cooling-fan-case-i503471641-s2405814141.html?search=1,Electronic Accessories,Computer & Laptops
120mm LED Ultra Silent Computer PC Case Fan 15 LEDs 12V Easy Installed,1436,https://static-01.daraz.pk/p/9df622d2f94ef693e7807483105879a6.jpg,N/A,,//www.daraz.pk/products/120mm-led-ultra-silent-computer-pc-case-fan-15-leds-12v-easy-installed-i404955593-s1950479263.html?search=1,Electronic Accessories,Computer & Laptops
M.2Pro 2280 NVMe Heatsink M.2Pro SSD Heatsink Thermal Pad Aluminum Heat Dissipation Band Thermal Pad Durable for M2 2280 Ssd C,1509.00,https://static-01.daraz.pk/p/64102a69f86f6f58335d68cdc72bd546.png,N/A,,//www.daraz.pk/products/m2pro-2280-nvme-m2pro-ssd-m2-2280-ssd-c-i433140241-s2074124182.html?search=1,Electronic Accessories,Computer & Laptops
"8GB DDR3 RAM, For ALL type of desktop &Tower PC'S 100% Original Branded",2695.00,https://static-01.daraz.pk/p/fb67ccace061b2da5b98d8c3dd91f5c6.jpg,4.7,,//www.daraz.pk/products/8gb-ddr3-pcs-100-i433179364-s2075092317.html?search=1,Electronic Accessories,Computer & Laptops
"8GB DDR3 RAM, For ALL type of desktop &Tower PCs,",3000.00,https://pk-live-21.slatic.net/kf/S91637ca4028b4742b836a930dbe92db77.jpg,N/A,,//www.daraz.pk/products/8gb-ddr3-i508829739-s2427470407.html?search=1,Electronic Accessories,Computer & Laptops
"DL-A6 Phone Cooling Fan - Mobile Phone Radiator For PUBG, Gaming Suitable With All Mobile Phones",2650.00,https://static-01.daraz.pk/p/76db4e5cac915d1f08f0232a24c9099f.jpg,5,,//www.daraz.pk/products/dl-a6-phone-cooling-fan-mobile-phone-radiator-for-pubg-gaming-suitable-with-all-mobile-phones-i501777568-s2398207585.html?search=1,Electronic Accessories,Computer & Laptops
Computer Ram 8GB DDR3-1600Mhz \ PC3-12800,5500.00,https://static-01.daraz.pk/p/228259e89abaf039a4473754dd9624cc.jpg,3,,//www.daraz.pk/products/8gb-ddr3-1600mhz-pc3-12800-i336945839-s1744098260.html?search=1,Electronic Accessories,Computer & Laptops
Snowman Argb Fan 1200 rpm 3 fans kit Cooling fan,5499.00,https://static-01.daraz.pk/p/b397885bb4b100059896cb72e7d370e3.jpg,5,,//www.daraz.pk/products/gb-1200-rpm-3-i471205234-s2222079410.html?search=1,Electronic Accessories,Computer & Laptops
MX-4 Thermal Paste 2 gram for All Processors CPU GPU PC PS4 XBOX High Performance Thermal Conductivity Non-conductive,2400.00,https://static-01.daraz.pk/p/4e9a4add45105cb6f45d70c2ee009b41.jpg,5,,//www.daraz.pk/products/mx-4-2-cpu-gpu-ps4-xbox-i392412243-s1916371623.html?search=1,Electronic Accessories,Computer & Laptops
Thermal Grizzly Kryonaut 1g 12.5w/mK Thermal Compound Paste CPU for All Coolers,2599.00,https://static-01.daraz.pk/p/586b56ffd330df102dcad8b941a28ca8.jpg,4.9,,//www.daraz.pk/products/1g-125wmk-cpu-i128809160-s1288148506.html?search=1,Electronic Accessories,Computer & Laptops
JMT PCI-E 1x to 16x Riser Card PCI-Express 1 to 4 Slot PCIe USB3.0 Adapter Port Multiplier Miner Card for BTC Miner Mining,1980.00,https://pk-live-21.slatic.net/kf/Sf0de463ab7af4e38a28b213ee492eefdw.jpg,N/A,,//www.daraz.pk/products/jmt-pci-e-1x-16x-pci-1-4-pcie-usb30-btc-i460242346-s2182712515.html?search=1,Electronic Accessories,Computer & Laptops
Phone Radiator | Phone Cooling Fan Case | Cold Wind Handle Fan DL01 | For PUGB Phone Cooler | Gadgets,2199.00,https://static-01.daraz.pk/p/f9302d739eb7dd8f3a70cbf1e612143a.jpg,N/A,,//www.daraz.pk/products/phone-radiator-phone-cooling-fan-case-cold-wind-handle-fan-dl01-for-pugb-phone-cooler-gadgets-i378993908-s1910127283.html?search=1,Electronic Accessories,Computer & Laptops
MB102 830 Points Solderless Prototype Breadboard,350.00,https://static-01.daraz.pk/p/f114adc40740fdae6798e37d9a40beca.jpg,N/A,,//www.daraz.pk/products/mb102-830-i429653451-s2045823308.html?search=1,Electronic Accessories,Computer & Laptops
"UGREEN 2 in 1 External USB Audio Sound Card DAC USB Type C to Hifi 3.5mm Sound Card to USB C PD 60W Charging Cable Adapter Compatible with  iPhone 15 Pro Max, Macbook 13 iPad Pro Samsung S24 S23 Ultra, Headphone, Speaker",3772,https://static-01.daraz.pk/p/56d5fa0d84458253cb4a73c01e1ab3c2.png,5,,//www.daraz.pk/products/u-1-2-usb-dac-usb-c-hifi-35-usb-c-pd-60-15-13-s24-s23-i508142927-s2426527610.html?search=1,Electronic Accessories,Computer & Laptops
M.2Pro 2280 NVMe Heatsink M.2Pro SSD Heatsink Thermal Pad Aluminum Heat Dissipation Band Thermal Pad Easy Install Easy to Use for M2 2280 Ssd A,1530.00,https://static-01.daraz.pk/p/7921c2c6dbec5bc8ac42874b5ec6bd3d.png,N/A,,//www.daraz.pk/products/m2pro-2280-nvme-heatsink-m2pro-ssd-heatsink-thermal-pad-aluminum-heat-dissipation-band-thermal-pad-easy-install-easy-to-use-for-m2-2280-ssd-a-i433075927-s2073075274.html?search=1,Electronic Accessories,Computer & Laptops
【Miga Plaza】LED CPU Cooler Cooling CPU Fan PC Cooling 120mm Fan Radiator for LGA 775 1150 1151 1155 1156 1366 X79 X99 2011 AMD AM3/4,4454,https://static-01.daraz.pk/p/5c7ef0dc0d34e1cc0d45f011d190d1dc.jpg,N/A,,//www.daraz.pk/products/miga-plazaled-cpu-cooler-cooling-cpu-fan-pc-cooling-120mm-fan-radiator-for-lga-775-1150-1151-1155-1156-1366-x79-x99-2011-amd-am34-i389633072-s1913921542.html?search=1,Electronic Accessories,Computer & Laptops
ATMEGA2560 Mirco USB Development Board CH340G for Arduino MEGA 2560 Pro,6999.00,https://static-01.daraz.pk/p/d2fef586a4f6d8f459b67039e8e847da.jpg,N/A,,//www.daraz.pk/products/atmega2560-mirco-usb-development-board-ch340g-for-arduino-mega-2560-pro-i483046983-s2273077617.html?search=1,Electronic Accessories,Computer & Laptops
MEMO DL05 Phone Radiator RGB Phone Cooler for Gaming Phone Cooling Fan with LED Display Case Cold Wind Handle Fan Portable Cool Heat Sink for PUBG Free Fire Cod,3959,https://static-01.daraz.pk/p/95be4d257332590ddca88902d81ddfdf.jpg,N/A,,//www.daraz.pk/products/memo-dl05-phone-radiator-rgb-phone-cooler-for-gaming-phone-cooling-fan-with-led-display-case-cold-wind-handle-fan-portable-cool-heat-sink-for-pubg-free-fire-cod-i502632523-s2402050027.html?search=1,Electronic Accessories,Computer & Laptops
CX07 Cell Phone Cooler Magnetic Radiator Cooling Fan | Semiconductor 15W Live Streaming Cooler for Gaming & Video | MEMO Fast Cooling,2490.00,https://static-01.daraz.pk/p/c220f3a14405629c9bc01a63bafe02e5.jpg,N/A,,//www.daraz.pk/products/cx07-ace-15w-i517880289-s2461289516.html?search=1,Electronic Accessories,Computer & Laptops
MEMO DL01 mobile cooling fan - gadgets -  - coling fan mobile - memo cooling fan - gadget - amazing gadget - mobile gadgets -  No Noise Mobile Phone - cool gadgets - Radiator Phone - Cooling Fan For Gaming,1399.00,https://static-01.daraz.pk/p/b619c5d4ef92e78634ec4dbf85b241a4.jpg,N/A,,//www.daraz.pk/products/dl01-i514523382-s2443394773.html?search=1,Electronic Accessories,Computer & Laptops
"3000VA, DC 12V TO AC 220V SOLAR INVERTER (EASTERN)",9999.00,https://static-01.daraz.pk/p/792072febcbc5e25af6059377a73a1bc.jpg,3.8,,//www.daraz.pk/products/3000va-dc-12v-ac-220v-i427738292-s2241629924.html?search=1,Electronic Accessories,Computer & Laptops
2 Duo T7200 T7300 T7400 T7500 T7600 T7700 T7800 Processor Notebook Laptop CPU,850.00,https://static-01.daraz.pk/p/9665f5a8bc28529faa3cccef1ac20139.jpg,N/A,,//www.daraz.pk/products/2-t7200-t7300-t7400-t7500-t7600-t7700-t7800-cpu-i487614647-s2291529256.html?search=1,Electronic Accessories,Computer & Laptops
ESP8266 ESP-01 ESP01 ESP 01 Arduino Compatible WIFI Module For Arduino And Raspberry Pi,449.00,https://static-01.daraz.pk/p/0e90ff52225a87ab5e9e8a6b0c11d59a.jpg,4.4,,//www.daraz.pk/products/esp8266-esp-01-esp01-esp-01-arduino-compatible-wifi-module-for-arduino-and-raspberry-pi-i134132970-s1294510597.html?search=1,Electronic Accessories,Computer & Laptops
4GB DDR3 For desktop PC,1999.00,https://static-01.daraz.pk/p/4b1395f85d94ff66ccc3f8b174822531.jpg,4.9,,//www.daraz.pk/products/4gb-ddr3-i209692977-s1416218753.html?search=1,Electronic Accessories,Computer & Laptops
MEMO L01 Mobile Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUGB Mobile Cooler Mobile Cooling Fan Case,1899.00,https://static-01.daraz.pk/p/29cd57e99a54279b3ee204c35be90a8b.jpg,3.9,,//www.daraz.pk/products/l01-pugb-i420322867-s1985770419.html?search=1,Electronic Accessories,Computer & Laptops
4gb ram ddr3 for All type of pc Mix brands,1070.00,https://pk-live-21.slatic.net/kf/S429ee07196724f15814dd6df00ebd8a6V.jpg,5,,//www.daraz.pk/products/4gb-ddr3-i457130811-s2274405405.html?search=1,Electronic Accessories,Computer & Laptops
Computer Ram DDR3 2GB Compaitable with all DDR3 PC,700.00,https://static-01.daraz.pk/p/9f271e84f0ea03157895916cb5ccae35.jpg,4.8,,//www.daraz.pk/products/computer-ram-ddr3-2gb-compaitable-with-all-ddr3-pc-i367443163-s1822849812.html?search=1,Electronic Accessories,Computer & Laptops
"Thermal Paste Grey, Carbon Based High Performance, Heatsink Paste, Thermal Compound CPU for All Coolers, Thermal Interface Material",750.00,https://static-01.daraz.pk/p/40ef8cebebc49f0fd7754099fa0ecb74.jpg,4,,//www.daraz.pk/products/cpu-i211920071-s1419512707.html?search=1,Electronic Accessories,Computer & Laptops
Powersol Smart UPS 1500VA 12VDC,43900.00,https://static-01.daraz.pk/p/d953495a3598bc567e0e334231ba2a6c.jpg,5,,//www.daraz.pk/products/ups-1500va-12vdc-i330924540-s1715984469.html?search=1,Electronic Accessories,Computer & Laptops
"Laptop RAM 8GB DDR3 PC3 , 12800 - 1600Mhz  COMPATIBLE WITH ALL DDR3 LAPTOP i3 - i5 - i7 - 1st Gen to 5th Gen",2780.00,https://static-01.daraz.pk/p/9c9f5b57f52f9b6e6edb429d9df5723f.jpg,5,,//www.daraz.pk/products/8gb-ddr3-pc3-12800-1600mhz-ddr3-i3-i5-i7-1st-5th-i407095584-s1955512488.html?search=1,Electronic Accessories,Computer & Laptops
Delll OptiPlex 7040 6th Generation Mini P Computer Barebone,7000.00,https://static-01.daraz.pk/p/8e2436f64082bec9fe9e235481f98282.jpg,4,,//www.daraz.pk/products/delll-optiplex-7040-6th-generation-mini-p-computer-barebone-i334808276-s1734087421.html?search=1,Electronic Accessories,Computer & Laptops
CPU Cooling Fan Cooler 12cm CPU Case Cooling Fan Low Noise Fans for PC Case,2506.00,https://static-01.daraz.pk/p/fc4eec8ba014efcc9863d965e9770a12.jpg,N/A,,//www.daraz.pk/products/fupangcpu-12-cpu-i491903588-s2336000845.html?search=1,Electronic Accessories,Computer & Laptops
"4 Pin 1 to 4 CPU Fan extension PWM Fan Hub, 4-Pin Computer CPU/Case Fan Power Multi Splitter Connector Cable Adapter for Computer Cooler Fans",800.00,https://static-01.daraz.pk/p/1ca23b3dac2b0c5cfe1e03537a2f3046.jpg,N/A,,//www.daraz.pk/products/4-cpu-1-4-i413968656-s1972403072.html?search=1,Electronic Accessories,Computer & Laptops
DDR3 2GB RAM COMPATIBLE WITH ALL PC TOWER DESKTOP,600.00,https://pk-live-21.slatic.net/kf/Sf22534fa6c2c49108530d8223e85060dF.jpg,N/A,,//www.daraz.pk/products/2gb-ddr3-i463291460-s2192410285.html?search=1,Electronic Accessories,Computer & Laptops
Speed-X 403PU Premium Portable Power Strip 4SOCKET+3USB PORT,1450.00,https://static-01.daraz.pk/p/2bf9aed0014d998861f224751e7e912c.jpg,N/A,,//www.daraz.pk/products/speed-x-403pu-premium-portable-power-strip-4socket3usb-port-i373584492-s1852635748.html?search=1,Electronic Accessories,Computer & Laptops
"Compatible with Apple mobile phone sound card adapter, USB to TypeC interface, microphone charging, 2-in-1 live broadcast converter",3676.00,https://static-01.daraz.pk/p/f57a1ae5b422405f79a082974404113a.jpg,N/A,,//www.daraz.pk/products/2-1-i493600502-s2350921706.html?search=1,Electronic Accessories,Computer & Laptops
FLYEER For Altera MAX II EPM240 CPLD Development Board Learning Board Test Panel,2454.00,https://static-01.daraz.pk/p/953dcfa96a8a14df397d5ae63e873d71.jpg,N/A,,//www.daraz.pk/products/ii-epm240-cpld-i160994975-s1327880261.html?search=1,Electronic Accessories,Computer & Laptops
