name,price,img,rating,reviews,link
Simtek Digital Fully Automatic Battery Charger 12V 20Amp with Digital Meter - 3 Months Warranty,7000.00,https://static-01.daraz.pk/p/015891515001a3b8fa729aabb887c0e1.jpg,4.5,,//www.daraz.pk/products/12-20-3-i286660886-s1545943834.html?search=1
Spectra Block Spf 60 Broad spectrum Sunblock Cream,1280.00,https://pk-live-21.slatic.net/kf/Sac7006915bb84d45acaf0e8acbfb43deT.jpg,5,,//www.daraz.pk/products/spf-60-i473298024-s2235491259.html?search=1
"RAM 2GB DDR3 , Compatible with All desktop, Tower PCs,",750.00,https://static-01.daraz.pk/p/b942104ecb123830d3af044895e7dc0f.jpg,5,,//www.daraz.pk/products/2gb-ddr3-i509964847-s2431905133.html?search=1
MEMO  DL01 Mobile Radiator Phone Cooling Fan for PUBG MOBILE with free 1 pair of finger seleeve,2800.00,https://static-01.daraz.pk/p/f9a2f6f115ad255ee322d63571c3324c.jpg,4,,//www.daraz.pk/products/memo-dl01-mobile-radiator-phone-cooling-fan-for-pubg-mobile-with-free-1-pair-of-finger-seleeve-i492928741-s2374992753.html?search=1
12v 10a power supply Use for cctv cameras 12volte cooler and 12 light 12v 10a  Use for cctv cameras 12volte cooler and 12 light Specifications of 12v 10A camera power supply,2000.00,https://static-01.daraz.pk/p/392facdef19f215d12503c4a008ab052.jpg,5,,//www.daraz.pk/products/12v-10a-camera-power-supply-12v-10a-power-supply-use-for-cctv-cameras-12volte-cooler-and-12-light-12v-10a-use-for-cctv-cameras-12volte-cooler-and-12-light-specifications-of-12v-10a-camera-power-supply-i394187798-s1918345844.html?search=1
PACK OF 3 W1209 Temperature Controller in Pakistan,1250.00,https://static-01.daraz.pk/p/795be4d8dc6ff9bf9524a7c59a154344.jpg,5,,//www.daraz.pk/products/w1209-i427048516-s2027002642.html?search=1
4GB DDR3 RAM PC Rams All Mix Brands Desktop Ram 1333 - 1600mhz 7 Days Money Back Warranty 100% Orignal Branded Mix Brands,1075,https://static-01.daraz.pk/p/390eec6707eeb27da00f5537b1a423e2.jpg,4.6,,//www.daraz.pk/products/4gb-ddr3-7-i418834251-s1982938463.html?search=1
MEMO CX04 Magnetic Cooling Fan Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/52eee6a729be1f8dce2a07f4869b9679.jpg,2.3,,//www.daraz.pk/products/cx04-pubg-i428230467-s2035453504.html?search=1
4WD Smart Robotics Robot Car Chassis Kit with DC Motor Set for Arduino car chassis board Kit,2600.00,https://static-01.daraz.pk/p/cb0ad6845beb6c4e01b8d29f4030de05.png,5,,//www.daraz.pk/products/4wd-dc-i500632527-s2392449508.html?search=1
"Uno R3 With Usb Cable, uno dip",2999.00,https://static-01.daraz.pk/p/981a252b632b7debc805c39d6274165c.jpg,4,,//www.daraz.pk/products/uno-dip-i402323111-s1948899287.html?search=1
MEMO DL01 Phone Cooling Fan For Gaming PUBG | Phone Radiator | Cold Wind Handle Fan L01 | For PUBG Phone Cooler | Gadgets,2799.00,https://static-01.daraz.pk/p/59e444fadea17778b20c076ff9aaf38c.jpg,4.7,,//www.daraz.pk/products/pubg-dl01-l01-pubg-i377383370-s1863596175.html?search=1
6V- 30V DC Timer circuit incubator egg turner Relay Module Switch Trigger Time Circuit Timer Cycle Adjustable,643,https://static-01.daraz.pk/p/2e992d6159068b79f42dbc1671c980ef.jpg,5,,//www.daraz.pk/products/6-30-dc-i432787585-s2068760112.html?search=1
Microchip Pickit 3 Pic Kit 3 Programmer Pickit 3 Debugger with Zif Socket,9999.00,https://static-01.daraz.pk/p/0394ddd26808ce68faa3aa3a0de3be72.jpg,3,,//www.daraz.pk/products/3-pic-3-3-zif-i135064195-s1295386690.html?search=1
MEMO DL05 Tablet Phone Radiator tablet Cooling Fan Case Cold Wind Handle Fan for PUBG Tablet Cooler Phone Cooling Fan Case,4099.00,https://static-01.daraz.pk/p/75a8e3b07f05c802056bfc589c5d805c.jpg,4.5,,//www.daraz.pk/products/dl05-pubg-i431187739-s2056503237.html?search=1
HIKVISION Switching Power Supply DS-2FA1205-DW-IN | 5AMP,2400.00,https://static-01.daraz.pk/p/13a73a04977d92608351725ab112cf9e.jpg,5,,//www.daraz.pk/products/ds-2fa1205-dw-in-i438383808-s2122367153.html?search=1
Thermal Grizzly Kryonaut 12.5W/mk 1g Thermal Grease Paste For all CPU,2590,https://static-01.daraz.pk/p/a7f16588082242a2e48bf95a82d27d88.jpg,4.8,,//www.daraz.pk/products/1-125-mk-i182272562-s1363702673.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Radiator compatible for all phones & Tablet USB Powered Radiator P11 Powerful Fan,1000.00,https://static-01.daraz.pk/p/28797e0a5825a6b9d661e4c69d12c02b.jpg,3.7,,//www.daraz.pk/products/p11-mobile-phone-cooler-cooling-fan-game-radiator-compatible-for-all-phones-tablet-usb-powered-radiator-p11-powerful-fan-i413871378-s1972174784.html?search=1
DDR3 RAM 2GB COMPATIBLE WITH ALL PC TOWER DESKTOP 100% Orignal Branded working condition,600.00,https://static-01.daraz.pk/p/7b78a534b60f9867ff1ad432a6ee7fe3.jpg,5,,//www.daraz.pk/products/ddr3-2gb-100-i418824475-s1982930843.html?search=1
i7 7th GENERATiON TOWER PC WITH AMD RX 590 RGB GAMING CASE (CUSTOM BUiLD PC),149999.00,https://static-01.daraz.pk/p/648ca69fedd2d1b3affdcec34be967e6.png,5,,//www.daraz.pk/products/i7-7th-amd-rx-590-rgb-i477306965-s2238920533.html?search=1
P11 Mobile Phone Cooler Cooling Fan Game Pad Holder Bracket Fan Radiator,1000.00,https://static-01.daraz.pk/p/ab37eddeaa97213347b0f8bcce6219c0.jpg,4.3,,//www.daraz.pk/products/p11-i420331609-s1985771718.html?search=1
HP ProBook 450 G3 Laptop Internal CPU Cooling Fan,1999.00,https://static-01.daraz.pk/p/8cf363f0cddcdf4dfce31c187e9f0724.jpg,4,,//www.daraz.pk/products/hp-450-g3-cpu-i254215921-s1470724107.html?search=1
"GENUINE Intel Core i5 ,i7 12th Gen SOCKET |RGB HEAT SINK FAN |STOCK COOLER",12000.00,https://static-01.daraz.pk/p/7463a53913aa8ee022a6fafc219255be.jpg,N/A,,//www.daraz.pk/products/i5-i7-12th-rgb-i406477453-s1954164427.html?search=1
12V 5.8A 65W TEC1-12706 Thermoelectric Cooler Cooling Peltier Plate Module 40x40mm,902.00,https://static-01.daraz.pk/p/b33e2b299b9f4dca1498797c1c7f71d4.jpg,5,,//www.daraz.pk/products/12-58a-65-tec1-12706-40x40-i129469672-s1289216361.html?search=1
Power Supply For Dell Optiplex 780,5000.00,https://static-01.daraz.pk/p/445afcab1c07fd199c76fa5687f61333.jpg,N/A,,//www.daraz.pk/products/780-i489448136-s2306209614.html?search=1
Cadmus Pc Case,8000.00,https://pk-live-21.slatic.net/kf/Se026e5ac225047f2ba468d3e98a56fa1J.jpg,2,,//www.daraz.pk/products/-i487910627-s2334761352.html?search=1
Arduino Upgraded Learning Kit for Students ,7450.00,https://static-01.daraz.pk/p/b3f52e1d0fbd2f7bfd34fcdf77393158.jpg,N/A,,//www.daraz.pk/products/-i429178154-s2040743812.html?search=1
Computer Ram 8GB DDR3-1600Mhz \ PC3-12800,5500.00,https://static-01.daraz.pk/p/228259e89abaf039a4473754dd9624cc.jpg,3,,//www.daraz.pk/products/8gb-ddr3-1600mhz-pc3-12800-i336945839-s1744098260.html?search=1
Snowman Argb Fan 1200 rpm 3 fans kit Cooling fan,5499.00,https://static-01.daraz.pk/p/b397885bb4b100059896cb72e7d370e3.jpg,5,,//www.daraz.pk/products/gb-1200-rpm-3-i471205234-s2222079410.html?search=1
MX-4 Thermal Paste 2 gram for All Processors CPU GPU PC PS4 XBOX High Performance Thermal Conductivity Non-conductive,2400.00,https://static-01.daraz.pk/p/4e9a4add45105cb6f45d70c2ee009b41.jpg,5,,//www.daraz.pk/products/mx-4-2-cpu-gpu-ps4-xbox-i392412243-s1916371623.html?search=1
Thermal Grizzly Kryonaut 1g 12.5w/mK Thermal Compound Paste CPU for All Coolers,2599.00,https://static-01.daraz.pk/p/586b56ffd330df102dcad8b941a28ca8.jpg,4.9,,//www.daraz.pk/products/1g-125wmk-cpu-i128809160-s1288148506.html?search=1
4gb ram ddr3 for All type of pc Mix brands,1070.00,https://pk-live-21.slatic.net/kf/S429ee07196724f15814dd6df00ebd8a6V.jpg,5,,//www.daraz.pk/products/4gb-ddr3-i457130811-s2274405405.html?search=1
Computer Ram DDR3 2GB Compaitable with all DDR3 PC,700.00,https://static-01.daraz.pk/p/9f271e84f0ea03157895916cb5ccae35.jpg,4.8,,//www.daraz.pk/products/computer-ram-ddr3-2gb-compaitable-with-all-ddr3-pc-i367443163-s1822849812.html?search=1
"Thermal Paste Grey, Carbon Based High Performance, Heatsink Paste, Thermal Compound CPU for All Coolers, Thermal Interface Material",750.00,https://static-01.daraz.pk/p/40ef8cebebc49f0fd7754099fa0ecb74.jpg,4,,//www.daraz.pk/products/cpu-i211920071-s1419512707.html?search=1
Powersol Smart UPS 1500VA 12VDC,43900.00,https://static-01.daraz.pk/p/d953495a3598bc567e0e334231ba2a6c.jpg,5,,//www.daraz.pk/products/ups-1500va-12vdc-i330924540-s1715984469.html?search=1
"Laptop RAM 8GB DDR3 PC3 , 12800 - 1600Mhz  COMPATIBLE WITH ALL DDR3 LAPTOP i3 - i5 - i7 - 1st Gen to 5th Gen",2780.00,https://static-01.daraz.pk/p/9c9f5b57f52f9b6e6edb429d9df5723f.jpg,5,,//www.daraz.pk/products/8gb-ddr3-pc3-12800-1600mhz-ddr3-i3-i5-i7-1st-5th-i407095584-s1955512488.html?search=1
Delll OptiPlex 7040 6th Generation Mini P Computer Barebone,7000.00,https://static-01.daraz.pk/p/8e2436f64082bec9fe9e235481f98282.jpg,4,,//www.daraz.pk/products/delll-optiplex-7040-6th-generation-mini-p-computer-barebone-i334808276-s1734087421.html?search=1
VINCE Sunblock Cream Spf 40 Non Greasy No white Residue for All Skin Type 75ml,1050.00,https://pk-live-21.slatic.net/kf/S388b84383aff466090c916416b19b880K.jpg,N/A,,//www.daraz.pk/products/spf-40-75-i494954894-s2363454271.html?search=1
Original MEMO DL01 Mobile Radiator Cooling Fan Case Cold Wind Handle Fan DL01 Semiconductor Fan for PUGB Gaming,2349.00,https://static-01.daraz.pk/p/727b56935c5c1ba9daf3bf3b4585f286.jpg,1,,//www.daraz.pk/products/100-dl01-dl01-pugb-i424661876-s2011676617.html?search=1
Cooling Fan For Mobile - Memo Mobile Cooling Fan - JS Series Mobile Cooler - Magnetic With 2 Back Clips & LED Temperature Display - Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Mobile Gaming Phone Cooler Phone Cooling Fan Case,1599.00,https://static-01.daraz.pk/p/88b1b9ff5dbddcddcb9909e39d44b74f.jpg,N/A,,//www.daraz.pk/products/js-2-led-pubg-i518535058-s2455505495.html?search=1
Soldering Iron Stand Holder,340.00,https://static-01.daraz.pk/p/883f8ecbe1a3e1d70e095586aba42bcc.jpg,4,,//www.daraz.pk/products/-i435103655-s2088586769.html?search=1
"12 Volt 7 Amp Power Supply For Multi Purpose, Power Supply Adaptor 12v / 7Amp",849.00,https://static-01.daraz.pk/p/fb1f7f85030785a9c0f64381d6c59823.jpg,3.7,,//www.daraz.pk/products/12-7-12-7-i430385948-s2051430310.html?search=1
56 Egg Incubator Turner Tray With 12V Turning Motor In Pakistan,2650.00,https://static-01.daraz.pk/p/2b5a726bad0071207fc068afe0047822.jpg,N/A,,//www.daraz.pk/products/56-egg-incubator-turner-tray-with-12v-turning-motor-in-pakistan-i429173376-s2040726109.html?search=1
Intel Core 2 Duo E8600 Wolfdale Dual-Core 3.33 GHz LGA 775 65W E8600 Processor (Branded Refubished),2699.00,https://static-01.daraz.pk/p/a2a364fd44d298504d2ad86da53fce43.jpg,5,,//www.daraz.pk/products/2-e8600-333-ghz-lga-775-65w-e8600-i143140322-s1303986902.html?search=1
DL_A3 Mobile Phone Cooling Fan  With Digital Display Radiator Semiconductor Cooling Cooler Digital Display Mobile Phone Cooling Fan For All Device,2500.00,https://static-01.daraz.pk/p/fa39d9fd3e60f1628f3afd7c196d24b3.jpg,N/A,,//www.daraz.pk/products/dl_a3-i503365424-s2410160913.html?search=1
ATTINY85 Digispark kickstarter miniature for Arduino usb development board,1056,https://static-01.daraz.pk/p/41f6a5f6ec9af425af6e03452524917b.jpg,5,,//www.daraz.pk/products/85-usb-i396501423-s1921846887.html?search=1
Thermal Paste High Performance Heatsink Paste Thermal Compound CPU for All Coolers,150.00,https://static-01.daraz.pk/p/00b089a16eb7c625ee4ead0dc890b8ef.jpg,4.5,,//www.daraz.pk/products/cpu-i361111377-s1810302098.html?search=1
5V 4 Channel Relay Module Four-Channel Relay Module For Arduino Raspberry pi,490.00,https://static-01.daraz.pk/p/08359ec5e8d79bce2ab1039246803183.jpg,5,,//www.daraz.pk/products/5-4-i383586771-s1885366100.html?search=1
Arduino Uno R3 SMD Improved Development Version With USB Cable in Pakistan,1499.00,https://static-01.daraz.pk/p/d23fe6267df95fb81efe0fe1a536c066.jpg,5,,//www.daraz.pk/products/uno-r3-smd-usb-i404963702-s1950497531.html?search=1
SMD SOP8 to DIP8 Converter Adapter Programmer Socket 150mil,549.00,https://static-01.daraz.pk/p/96101fb0b148c59a174417679f1771ec.jpg,5,,//www.daraz.pk/products/smd-8-dip8-150mil-i136824984-s1297018172.html?search=1
8GB DDR3 ram for all type of desktop tower and pc,2650.00,https://pk-live-21.slatic.net/kf/S2c00b6aa15d3499a9365d4d8085281c3Q.jpg,N/A,,//www.daraz.pk/products/8gb-ddr3-100-i440057908-s2143236560.html?search=1
Arduino UNO R3 Case Box Shell Enclosure Injection Molding,349.00,https://static-01.daraz.pk/p/3c602666c0c0fc831e70b1119acf1dc4.jpg,5,,//www.daraz.pk/products/uno-r3-i135958061-s1296268570.html?search=1
MEMO phone radiator phone cooling fan case cold wind handle fan (DLA8) for pubg phone cooler,2999.00,https://pk-live-21.slatic.net/kf/S8179f64eb9c94bef9a47cfa2a9518826Y.jpg,N/A,,//www.daraz.pk/products/dla8-pubg-i534874420-s2510973779.html?search=1
MAX7219 8×8 Dot Matrix LED Display Module with Wires,499.00,https://static-01.daraz.pk/p/8ff0cd33ce0649230f0d323522505e14.jpg,4.8,,//www.daraz.pk/products/max7219-8-8-led-i135970138-s1296294294.html?search=1
HP Z230 Small Form Factor Workstation Barebone,9000.00,https://static-01.daraz.pk/p/ebf04982335d0f551d6b177f406a5816.jpg,N/A,,//www.daraz.pk/products/hp-z230-i260954946-s1479102092.html?search=1
spectra block sunblock cream spf 100,1250.00,https://pk-live-21.slatic.net/kf/S5f73b698f43d48dd8d4d8f750ad18b14V.jpg,4.3,,//www.daraz.pk/products/spf-100-i477904228-s2241504769.html?search=1
"Laptop RAM 8GB  DDR4  PC4  2133/2400/2666 MHZ MIX Brands Available Branded 100% Quality , COMPATIBLE WITH ALL DDR4 LAPTOP 6Th Gen to Upward",4080.00,https://static-01.daraz.pk/p/b401dbaf9e75cd1cc1c7bdd1c2e22772.jpg,5,,//www.daraz.pk/products/8gb-ddr4-pc4-213324002666-mhz-100-ddr4-6th-i407114069-s1955503711.html?search=1
All Types of Graphic Drawing Tablet  Xp Pen Graphics Tablet avible in stock new brand seal pack,9000.00,https://static-01.daraz.pk/p/96c886a636f8905fdf25de37e82ff9bb.jpg,4,,//www.daraz.pk/products/xp-i449369017-s2139981818.html?search=1
"PWM Fan Hub Splitter, 4 Pin Black Sleeved 5 Way PC CPU Cooling Case Fan Extension Splitter Adapter Cable 40cm/15.7Inch",1078.00,https://static-01.daraz.pk/p/8da7db9637ee93496b4b90b8a3028eff.jpg,5,,//www.daraz.pk/products/pwm-4-5-cpu-40-157-i221157184-s1435416154.html?search=1
MG995 High Torque Metal Gear Servo Motor 180 Degree for Arduino and Raspberry Pi,999.00,https://static-01.daraz.pk/p/3e9b0b203fbc043aa92284787225a7f3.jpg,4.5,,//www.daraz.pk/products/mg995-high-torque-metal-gear-servo-motor-180-degree-for-arduino-and-raspberry-pi-i133638380-s1294041442.html?search=1
W1209 LED Digital Thermostat Temperature Control incubation thermostate Switch Module DC 12V Waterproof NTC Sensor by electrica,410.00,https://static-01.daraz.pk/p/5605bc478690ba9526e0ff38fc4eaf5e.png,5,,//www.daraz.pk/products/w1209-led-digital-thermostat-temperature-control-incubation-thermostate-switch-module-dc-12v-waterproof-ntc-sensor-by-electrica-i152816791-s1317418772.html?search=1
"Memo CX07 Magnetic Cooler Fan - Powerful Cooling, Feel the Power of Ice",3150.00,https://pk-live-21.slatic.net/kf/Sde028a5e7f9847dc9d632fae91a9c5f5J.jpg,N/A,,//www.daraz.pk/products/cx07-i502488422-s2401210166.html?search=1
Cabinet 25 Plastic Draw Box Cabinet 25 Box Plastic Electronics Accessories Parts Stoarge Cabinets Small Parts Organizer Jewelry Box,1549.00,https://static-01.daraz.pk/p/3822a2b7bdc46221fb74d56a920d79e2.jpg,4.5,,//www.daraz.pk/products/25-25-i163148702-s1330450089.html?search=1
MEMO CX04 Magnetic Cooling Fan Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/52eee6a729be1f8dce2a07f4869b9679.jpg,3.7,,//www.daraz.pk/products/cx04-pubg-i424279121-s2010268993.html?search=1
Transcend JetRam 16GB DDR4 3200Mhz Unbuffered Long-DIMM Desktop Memory RAM,9799.00,https://static-01.daraz.pk/p/3f737f4b2c0e43672f4389fd9f3ac22b.jpg,5,,//www.daraz.pk/products/16gb-ddr4-3200mhz-i195846380-s1390626778.html?search=1
M.2Pro 2280 NVMe Heatsink M.2Pro SSD Heatsink Thermal Pad Aluminum Heat Dissipation Band Thermal Pad Durable Easy Install for M2 2280 Ssd A,1630.00,https://static-01.daraz.pk/p/7921c2c6dbec5bc8ac42874b5ec6bd3d.png,2,,//www.daraz.pk/products/m2pro-2280-nvme-m2pro-ssd-m2-2280-ssd-a-i433082615-s2073100309.html?search=1
Intel HSF Heat Sink FAN (Stock Cooler) for LGA 1150 1151 1155 1156 Socket,1499.00,https://static-01.daraz.pk/p/8cdb9ae6c1da5a95e6fc81e4c7c39477.jpg,N/A,,//www.daraz.pk/products/hsf-lga-1150-1151-i392289890-s1916186384.html?search=1
Microchip Pickit 3 Pic Kit 3 Programmer Pickit 3 Debugger,9699.00,https://static-01.daraz.pk/p/bdf556097739ddc4ce0d6943c9a036dc.jpg,5,,//www.daraz.pk/products/3-pic-3-3-i135055861-s1295386681.html?search=1
MEMO CX04 Magnetic Cooling Fan Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Mobile Radiator,1999.00,https://static-01.daraz.pk/p/da9184e1479820127c776ea44d055bc0.jpg,3,,//www.daraz.pk/products/cx04-pubg-i429902048-s2047240804.html?search=1
Arduino UNO R3 Starter Learning Kit for Beginners,7800.00,https://static-01.daraz.pk/p/ad56bd7155e957a1276741b37ac5c2f1.png,N/A,,//www.daraz.pk/products/uno-r3-i501163798-s2395844781.html?search=1
Transcend JetRam 8GB DDR4 3200Mhz Unbuffered Long-DIMM Desktop Memory RAM,6199.00,https://static-01.daraz.pk/p/a6bc1923181cdc08621d32268ba23f53.jpg,N/A,,//www.daraz.pk/products/8gb-ddr4-3200mhz-i195858064-s1390640337.html?search=1
MEMO Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan DL05 for PUBG Phone Cooler Phone Cooling Fan Case,2399.00,https://static-01.daraz.pk/p/7861e6afbe35fa93f7ef299bf0664e7c.png,4.6,,//www.daraz.pk/products/dl05-pubg-i220520109-s1434161901.html?search=1
"Wireless module NodeMcu v3 CH340 Lua WIFI Internet of Things development bo.ard ESP8266 with printed circuit boa.rd Antenna and usb port for Arduino,NodeMcu v3 CH340",899.00,https://static-01.daraz.pk/p/0cf0bdba75cc9c9e5ea93ef658fe8dc9.jpg,1,,//www.daraz.pk/products/nodemcu-v3-ch340-lua-wifi-esp8266-rd-usb-nodemcu-v3-ch340-i235967856-s1455101409.html?search=1
MEMO DLO6 Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Phone Cooler Phone Cooling Fan Case Semiconductor Colorful Lights,3199.00,https://static-01.daraz.pk/p/1e001f3a552dd2c73606d2c4c427fc64.jpg,1,,//www.daraz.pk/products/l01-pugb-i425526980-s2015745028.html?search=1
ATTINY85 Digispark Development Board,1250.00,https://static-01.daraz.pk/p/8bde8dc0c7d3455d286a14d548d359a3.jpg,N/A,,//www.daraz.pk/products/atiny85-i418388446-s1982063534.html?search=1
Arctic Air Freedom Portable Personal Air Cooler 3 Speed Hand Free Neck Fan,1450.00,https://static-01.daraz.pk/p/62d2592263babaf85ee34b55464ae2c3.jpg,5,,//www.daraz.pk/products/3-i421073631-s1988351473.html?search=1
4GB Branded PC Ram for Best Speed DDR3 PC3 12800/1333 HMZ Premium Quality PC Ram for All types of PCs Desktop & Tower Random Access Memory Lot item,1165.00,https://static-01.daraz.pk/p/ea6283cf8eca9d1da2da4322a6b16b31.jpg,4.4,,//www.daraz.pk/products/4gb-ddr3-pc3-128001333-hmz-i432263822-s2063757833.html?search=1
MEMO L01 Mobile Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUGB Mobile Cooler Mobile Cooling Fan Case,1699.00,https://pk-live-21.slatic.net/kf/Sabd8a63e6ce248fba0662a87cc91896dD.jpg,3,,//www.daraz.pk/products/l01-pugb-i496482493-s2375324316.html?search=1
Power Sky Digital Power Station 2 NF7 Best-in-class 500W power supply,5500.00,https://static-01.daraz.pk/p/9e1e638fef02147ab03cd3f76996bedd.jpg,N/A,,//www.daraz.pk/products/2-nf7-500-i489041786-s2300509378.html?search=1
Spectra Block Max spf 100 Tinted sunblock Cream,1280.00,https://pk-live-21.slatic.net/kf/S33c2609358de49498b05e1ce0b3c09bbm.jpg,N/A,,//www.daraz.pk/products/spf-100-i475721597-s2236309140.html?search=1
GIGABYTE Motherboard GA-B75M-D3V,25000.00,https://static-01.daraz.pk/p/f5e362cbf99c1bee218f3b46d50eb1b7.jpg,N/A,,//www.daraz.pk/products/gigabyte-motherboard-ga-b75m-d3v-i426137367-s2023194592.html?search=1
U-Veil Sunscreen Lotion Spf 30 100ml Broad Spectrum For All Skin Type,700.00,https://pk-live-21.slatic.net/kf/Sc1c4b45c8b1245fe88a3e82fee11a27f0.jpg,4.7,,//www.daraz.pk/products/spf-30-100-i466428050-s2203312968.html?search=1
8GB DDR4 Laptop Ram PC4 2666MHz Ram For Laptop,4300.00,https://static-01.daraz.pk/p/5dfaa8a066313d5756705a52be01c591.jpg,N/A,,//www.daraz.pk/products/8gb-ddr4-laptop-ram-pc4-2666mhz-ram-for-laptop-i508318521-s2425125462.html?search=1
Power Inverter Mini UPS 180watt_Power Inverter - Mini Ups 180 watt,790.00,https://pk-live-21.slatic.net/kf/Sbaf4e57ac8bf4f57a3a26fde7aa1219dg.jpg,5,,//www.daraz.pk/products/ups-180wt_power-ups-180-i421112219-s1988448093.html?search=1
Thermal Conductive Silicone RTV Cooling Compound For LED Bulbs Sealant,179,https://static-01.daraz.pk/p/12f1e4aa6be7e5dbfda6742d2eb95308.png,5,,//www.daraz.pk/products/rtv-led-i440190430-s2128252240.html?search=1
MX-4 Thermal Paste 20 gram for All Processors CPU GPU PC PS4 XBOX High Performance Thermal Conductivity Non-conductive,9900.00,https://static-01.daraz.pk/p/4e9a4add45105cb6f45d70c2ee009b41.jpg,N/A,,//www.daraz.pk/products/cpu-gpu-ps4-xbox-20-i392409238-s1916371379.html?search=1
MEMO DLA8 Mobile Phone Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUBG Mobile Gaming Phone Cooler Phone Cooling Fan Case,1999.00,https://static-01.daraz.pk/p/0fdb85e5b4fd9f1823c0ce5bc794e4a8.jpg,2.8,,//www.daraz.pk/products/dla8-pubg-i501140510-s2395731871.html?search=1
8GB DDR3 Laptop Ram PC3L 1600MHz Ram For Laptop,3100.00,https://static-01.daraz.pk/p/e697c55fb72873b856e9d61f7f9c219c.png,N/A,,//www.daraz.pk/products/8gb-ddr3-laptop-ram-pc3l-1600mhz-ram-for-laptop-i508328058-s2425112006.html?search=1
Automatic School Bell,11000.00,https://static-01.daraz.pk/p/cf95d4f5239c1adfea0aadab1deba1fb.jpg,N/A,,//www.daraz.pk/products/-i481391462-s2260480780.html?search=1
"8GB DDR3 RAM, For ALL type of desktop &Tower PC'S 100% Original Branded",2695.00,https://static-01.daraz.pk/p/fb67ccace061b2da5b98d8c3dd91f5c6.jpg,4.7,,//www.daraz.pk/products/8gb-ddr3-pcs-100-i433179364-s2075092317.html?search=1
"8GB DDR3 RAM, For ALL type of desktop &Tower PCs,",3000.00,https://pk-live-21.slatic.net/kf/S91637ca4028b4742b836a930dbe92db77.jpg,N/A,,//www.daraz.pk/products/8gb-ddr3-i508829739-s2427470407.html?search=1
"DL-A6 Phone Cooling Fan - Mobile Phone Radiator For PUBG, Gaming Suitable With All Mobile Phones",2650.00,https://static-01.daraz.pk/p/76db4e5cac915d1f08f0232a24c9099f.jpg,5,,//www.daraz.pk/products/dl-a6-phone-cooling-fan-mobile-phone-radiator-for-pubg-gaming-suitable-with-all-mobile-phones-i501777568-s2398207585.html?search=1
"3000VA, DC 12V TO AC 220V SOLAR INVERTER (EASTERN)",9999.00,https://static-01.daraz.pk/p/792072febcbc5e25af6059377a73a1bc.jpg,3.8,,//www.daraz.pk/products/3000va-dc-12v-ac-220v-i427738292-s2241629924.html?search=1
2 Duo T7200 T7300 T7400 T7500 T7600 T7700 T7800 Processor Notebook Laptop CPU,850.00,https://static-01.daraz.pk/p/9665f5a8bc28529faa3cccef1ac20139.jpg,N/A,,//www.daraz.pk/products/2-t7200-t7300-t7400-t7500-t7600-t7700-t7800-cpu-i487614647-s2291529256.html?search=1
ESP8266 ESP-01 ESP01 ESP 01 Arduino Compatible WIFI Module For Arduino And Raspberry Pi,449.00,https://static-01.daraz.pk/p/0e90ff52225a87ab5e9e8a6b0c11d59a.jpg,4.4,,//www.daraz.pk/products/esp8266-esp-01-esp01-esp-01-arduino-compatible-wifi-module-for-arduino-and-raspberry-pi-i134132970-s1294510597.html?search=1
4GB DDR3 For desktop PC,1999.00,https://static-01.daraz.pk/p/4b1395f85d94ff66ccc3f8b174822531.jpg,4.9,,//www.daraz.pk/products/4gb-ddr3-i209692977-s1416218753.html?search=1
MEMO L01 Mobile Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUGB Mobile Cooler Mobile Cooling Fan Case,1899.00,https://static-01.daraz.pk/p/29cd57e99a54279b3ee204c35be90a8b.jpg,3.9,,//www.daraz.pk/products/l01-pugb-i420322867-s1985770419.html?search=1
MEMO DL05 Phone Radiator RGB Phone Cooler for Gaming Phone Cooling Fan with LED Display Case Cold Wind Handle Fan Portable Cool Heat Sink for PUBG.,4200.00,https://static-01.daraz.pk/p/6f00c4272a8a9fce98ad8812d0c7a5f0.jpg,5,,//www.daraz.pk/products/dl05-rgb-led-pubg-i431083460-s2152885288.html?search=1
MEMO L01 Mobile Radiator Phone Cooling Fan Case Cold Wind Handle Fan for PUGB Mobile Cooler Mobile memo Cooling Fan Case,1699.00,https://pk-live-21.slatic.net/kf/S316a67230afb448e8fff12a1f0de6719d.jpg,3.9,,//www.daraz.pk/products/memo-l01-mobile-radiator-phone-cooling-fan-case-cold-wind-handle-fan-for-pugb-mobile-cooler-mobile-memo-cooling-fan-case-i428085446-s2392261079.html?search=1
